match_id,game_duration,game_mode,game_version,timestamp,datetime,date,month,region,league
NA1_5592129258,1765,CLASSIC,16.13.791.5903,1782798653893,2026-06-30 05:50:53.893,2026-06-30,2026-06,na,grandmaster
NA1_5592324279,2240,CLASSIC,16.13.791.5903,1782845303914,2026-06-30 18:48:23.914,2026-06-30,2026-06,na,challenger
NA1_5592324279,2240,CLASSIC,16.13.791.5903,1782845303914,2026-06-30 18:48:23.914,2026-06-30,2026-06,na,challenger
NA1_5592324279,2240,CLASSIC,16.13.791.5903,1782845303914,2026-06-30 18:48:23.914,2026-06-30,2026-06,na,challenger
NA1_5592324279,2240,CLASSIC,16.13.791.5903,1782845303914,2026-06-30 18:48:23.914,2026-06-30,2026-06,na,grandmaster
NA1_5592324279,2240,CLASSIC,16.13.791.5903,1782845303914,2026-06-30 18:48:23.914,2026-06-30,2026-06,na,grandmaster
NA1_5592324279,2240,CLASSIC,16.13.791.5903,1782845303914,2026-06-30 18:48:23.914,2026-06-30,2026-06,na,grandmaster
NA1_5592324279,2240,CLASSIC,16.13.791.5903,1782845303914,2026-06-30 18:48:23.914,2026-06-30,2026-06,na,master
NA1_5592311079,1860,CLASSIC,16.13.791.5903,1782843137486,2026-06-30 18:12:17.486,2026-06-30,2026-06,na,challenger
NA1_5592311079,1860,CLASSIC,16.13.791.5903,1782843137486,2026-06-30 18:12:17.486,2026-06-30,2026-06,na,master
NA1_5592162172,1347,CHERRY,16.13.791.5903,1782802398950,2026-06-30 06:53:18.950,2026-06-30,2026-06,na,challenger
NA1_5592151915,1292,CHERRY,16.13.791.5903,1782800961893,2026-06-30 06:29:21.893,2026-06-30,2026-06,na,challenger
NA1_5591940439,1721,CHERRY,16.13.791.5903,1782784705226,2026-06-30 01:58:25.226,2026-06-30,2026-06,na,challenger
NA1_5591940439,1721,CHERRY,16.13.791.5903,1782784705226,2026-06-30 01:58:25.226,2026-06-30,2026-06,na,challenger
NA1_5591940439,1721,CHERRY,16.13.791.5903,1782784705226,2026-06-30 01:58:25.226,2026-06-30,2026-06,na,grandmaster
NA1_5590695035,1415,CHERRY,16.13.791.5903,1782621859544,2026-06-28 04:44:19.544,2026-06-28,2026-06,na,challenger
NA1_5589770534,1948,CLASSIC,16.13.791.5903,1782520692199,2026-06-27 00:38:12.199,2026-06-27,2026-06,na,challenger
NA1_5589400687,1717,CLASSIC,16.13.790.6961,1782456139386,2026-06-26 06:42:19.386,2026-06-26,2026-06,na,challenger
NA1_5584611115,1935,CLASSIC,16.12.788.4269,1781838027984,2026-06-19 03:00:27.984,2026-06-19,2026-06,na,challenger
NA1_5584591803,1015,CLASSIC,16.12.788.4269,1781836580184,2026-06-19 02:36:20.184,2026-06-19,2026-06,na,challenger
NA1_5592328605,1040,CLASSIC,16.13.791.5903,1782846132853,2026-06-30 19:02:12.853,2026-06-30,2026-06,na,challenger
NA1_5592328605,1040,CLASSIC,16.13.791.5903,1782846132853,2026-06-30 19:02:12.853,2026-06-30,2026-06,na,challenger
NA1_5592328605,1040,CLASSIC,16.13.791.5903,1782846132853,2026-06-30 19:02:12.853,2026-06-30,2026-06,na,master
NA1_5592331319,1152,CLASSIC,16.13.791.5903,1782846429780,2026-06-30 19:07:09.780,2026-06-30,2026-06,na,challenger
NA1_5592331319,1152,CLASSIC,16.13.791.5903,1782846429780,2026-06-30 19:07:09.780,2026-06-30,2026-06,na,challenger
NA1_5592331319,1152,CLASSIC,16.13.791.5903,1782846429780,2026-06-30 19:07:09.780,2026-06-30,2026-06,na,challenger
NA1_5592331319,1152,CLASSIC,16.13.791.5903,1782846429780,2026-06-30 19:07:09.780,2026-06-30,2026-06,na,grandmaster
NA1_5592331319,1152,CLASSIC,16.13.791.5903,1782846429780,2026-06-30 19:07:09.780,2026-06-30,2026-06,na,grandmaster
NA1_5592331319,1152,CLASSIC,16.13.791.5903,1782846429780,2026-06-30 19:07:09.780,2026-06-30,2026-06,na,master
NA1_5592331319,1152,CLASSIC,16.13.791.5903,1782846429780,2026-06-30 19:07:09.780,2026-06-30,2026-06,na,master
NA1_5592112294,1868,CLASSIC,16.13.791.5903,1782797159126,2026-06-30 05:25:59.126,2026-06-30,2026-06,na,challenger
NA1_5592112294,1868,CLASSIC,16.13.791.5903,1782797159126,2026-06-30 05:25:59.126,2026-06-30,2026-06,na,grandmaster
NA1_5592112294,1868,CLASSIC,16.13.791.5903,1782797159126,2026-06-30 05:25:59.126,2026-06-30,2026-06,na,grandmaster
NA1_5591996173,1513,CLASSIC,16.13.791.5903,1782788419913,2026-06-30 03:00:19.913,2026-06-30,2026-06,na,challenger
NA1_5591963500,1214,CLASSIC,16.13.791.5903,1782786408804,2026-06-30 02:26:48.804,2026-06-30,2026-06,na,challenger
NA1_5591963500,1214,CLASSIC,16.13.791.5903,1782786408804,2026-06-30 02:26:48.804,2026-06-30,2026-06,na,challenger
NA1_5591963500,1214,CLASSIC,16.13.791.5903,1782786408804,2026-06-30 02:26:48.804,2026-06-30,2026-06,na,master
NA1_5592166414,1555,CHERRY,16.13.791.5903,1782802970933,2026-06-30 07:02:50.933,2026-06-30,2026-06,na,challenger
NA1_5592093985,1666,CHERRY,16.13.791.5903,1782795306935,2026-06-30 04:55:06.935,2026-06-30,2026-06,na,challenger
NA1_5589873869,1937,CLASSIC,16.13.791.5903,1782528313717,2026-06-27 02:45:13.717,2026-06-27,2026-06,na,challenger
NA1_5588969708,1316,CLASSIC,16.13.790.6961,1782420058160,2026-06-25 20:40:58.160,2026-06-25,2026-06,na,challenger
NA1_5587945803,1502,CLASSIC,16.12.788.4269,1782274524954,2026-06-24 04:15:24.954,2026-06-24,2026-06,na,challenger
NA1_5587801511,1639,CHERRY,16.12.788.4269,1782258800956,2026-06-23 23:53:20.956,2026-06-23,2026-06,na,challenger
NA1_5590661222,1444,CLASSIC,16.13.791.5903,1782619749484,2026-06-28 04:09:09.484,2026-06-28,2026-06,na,challenger
NA1_5590615192,2089,CLASSIC,16.13.791.5903,1782616602749,2026-06-28 03:16:42.749,2026-06-28,2026-06,na,challenger
NA1_5592307654,1693,CLASSIC,16.13.791.5903,1782842985764,2026-06-30 18:09:45.764,2026-06-30,2026-06,na,challenger
NA1_5592307654,1693,CLASSIC,16.13.791.5903,1782842985764,2026-06-30 18:09:45.764,2026-06-30,2026-06,na,grandmaster
NA1_5592307654,1693,CLASSIC,16.13.791.5903,1782842985764,2026-06-30 18:09:45.764,2026-06-30,2026-06,na,master
NA1_5592307654,1693,CLASSIC,16.13.791.5903,1782842985764,2026-06-30 18:09:45.764,2026-06-30,2026-06,na,master
